business_id,business_name,categories,business_stars,business_review_count,avg_review_stars,review_count_in_data,divergence_score,stars_norm,log_rc_norm,quadrant,date_first,date_last
Ue4AxfCmx6RgFxsr2AqjJA,Tribe Cafe,"Middle Eastern, Food, Restaurants, Falafel, Coffee & Tea, Nightlife, American (Traditional), Bars, Desserts, Hookah Bars, Halal, Mediterranean",3.0,21,3.0,11,0.4017156822202186,0.5,0.0982843177797814,High Q / Low Pop (Oportunidad),2015-11-19 02:52:51,2021-11-11 15:44:27
UeQaHIxhCxsvPleDbk2QbQ,Harry's World,"Home & Garden, Shopping, Jewelry, Arts & Entertainment, Hobby Shops, Religious Items, Spiritual Shop, Supernatural Readings, Professional Services",4.0,17,3.8461538461538463,13,0.6842542359332957,0.75,0.06574576406670435,High Q / Low Pop (Oportunidad),2016-09-08 03:11:06,2021-04-27 17:19:36
UfNta35H6m-z2xN9XFI77g,House of Thai Cuisine,"Restaurants, Thai",4.5,266,4.502347417840376,213,0.3719583284142034,0.875,0.5030416715857966,High Q / High Pop,2012-02-11 00:48:56,2022-01-15 23:19:55
UfcbFrDXaLpjDh05rlc60g,Bella Vista Beverage,"Beer, Wine & Spirits, Food",3.5,91,3.9166666666666665,84,0.2947216210631024,0.625,0.3302783789368976,High Q / Low Pop (Oportunidad),2008-03-06 02:03:32,2021-05-27 16:31:01
Ug5KqH8kcE_PhbivCa_2jA,Perfect Touch Nails & Spa,"Nail Salons, Beauty & Spas",3.5,17,3.111111111111111,9,0.5592542359332957,0.625,0.06574576406670435,High Q / Low Pop (Oportunidad),2017-03-01 11:51:12,2018-11-20 18:32:44
Ugoyu-TIppruxRTkbej3lA,Sole II Soul,"Karaoke, Restaurants, Seafood, American (New), Nightlife, Soul Food",2.5,34,3.12,25,0.20142898958847802,0.375,0.17357101041152198,Low Q / Low Pop,2010-07-22 00:57:47,2015-09-16 23:29:48
Uh83MtOIOgkVGpI39DSK2w,Karrie Gavin - Elfant Wissahickon Realtors,"Real Estate Services, Real Estate Agents, Real Estate, Home Services",5.0,11,5.0,5,1.0,1.0,0.0,High Q / Low Pop (Oportunidad),2016-03-21 18:38:11,2017-08-18 20:03:01
UhIdCsdiWS4K0EkbvVdlAw,Ed's Pizza House,"Restaurants, Pizza",1.5,24,2.0,8,0.00598762815323782,0.125,0.11901237184676218,Low Q / Low Pop,2016-04-27 02:32:52,2021-06-27 19:04:31
UhSVDwQFW6mKmaEA5OTU7A,Sansom Kabob House,"Vegetarian, Middle Eastern, Restaurants",4.0,128,3.944,125,0.3649113936107018,0.75,0.3850886063892982,High Q / Low Pop (Oportunidad),2006-04-29 17:50:28,2015-02-08 22:28:21
UhqHf5V3_jJ1TNu_PSMcKg,Aunties Biscuits,"Restaurants, Soul Food, Breakfast & Brunch, American (Traditional)",4.0,32,3.92,25,0.5859699181535143,0.75,0.16403008184648576,High Q / Low Pop (Oportunidad),2018-09-16 22:54:09,2021-10-16 18:08:21
UhvOBTrHfvGJM4_xhFVH6A,Sixt Rent A Car,"Car Rental, Truck Rental, Hotels & Travel, Automotive",2.0,134,2.3626373626373627,91,-0.1424602851359819,0.25,0.3924602851359819,Low Q / Low Pop,2016-06-15 18:27:36,2022-01-07 13:22:39
Ui5VPcIQzUvYhJ_NuTgukg,Popeyes Louisiana Kitchen,"Chicken Wings, American (Traditional), Fast Food, Restaurants",1.5,22,2.076923076923077,13,0.019507873124222197,0.125,0.1054921268757778,Low Q / Low Pop,2016-09-04 17:08:58,2021-10-26 22:05:06
UiEv2cjyNN3igsE5kv0wCA,Gryphon Cafe,"Coffee & Tea, Breakfast & Brunch, Cafes, Food, Coffee Roasteries, Restaurants",4.0,33,4.285714285714286,28,0.5811292898659444,0.75,0.16887071013405566,High Q / Low Pop (Oportunidad),2015-03-05 17:42:27,2021-09-14 17:42:37
UiVGsdrU4_eJhmFRubwETg,Salt & Pepper Deli III,"Convenience Stores, Sandwiches, Restaurants, Food, Beer, Wine & Spirits",4.0,18,3.375,16,0.6754872897712363,0.75,0.0745127102287637,High Q / Low Pop (Oportunidad),2007-07-22 17:01:52,2020-09-20 00:58:27
UiuYQTP-oxhEd01qpjQszw,Campbell's Place,"Bars, American (New), American (Traditional), Restaurants, Lounges, Nightlife",3.5,168,3.6573426573426575,143,0.1961171669393415,0.625,0.4288828330606585,High Q / Low Pop (Oportunidad),2008-08-16 03:52:15,2021-12-26 20:34:41
UjGTEhQbesyleypubNyqqw,Once Worn Consignment,"Fashion, Shopping, Used, Vintage & Consignment",4.5,42,4.589743589743589,39,0.668050283707966,0.875,0.20694971629203396,High Q / Low Pop (Oportunidad),2011-03-07 15:27:06,2021-01-24 21:07:29
UjXH7iq8eYauQoGswkxGYw,Wawa,"Food, Restaurants, Convenience Stores, Delis, Coffee & Tea, Sandwiches",2.5,28,2.6666666666666665,24,0.23192147191894608,0.375,0.14307852808105392,Low Q / Low Pop,2011-10-21 03:16:27,2021-12-25 13:18:09
UkBmK4Icaximp2DY2Zf_iw,Crabby Cafe and Sports Bar,"Beer Gardens, Restaurants, Bars, Vietnamese, Sandwiches, Cajun/Creole, Sports Bars, Seafood, Nightlife",3.0,151,3.051282051282051,117,0.0883079116795566,0.5,0.4116920883204434,High Q / Low Pop (Oportunidad),2014-01-21 00:14:02,2017-12-04 00:50:00
UkN-K9T_hDLGD9m_AAtXyw,Riverside Cycles,"Motorcycle Repair, Automotive, Motorcycle Dealers",5.0,11,4.833333333333333,6,1.0,1.0,0.0,High Q / Low Pop (Oportunidad),2010-04-01 13:05:58,2020-02-01 01:35:07
Ukkr1N8UApmJsOzbX4XnRA,The Green Line Cafe,"Restaurants, Sandwiches, Coffee & Tea, Cafes, Food",3.5,197,3.532608695652174,184,0.1704379020256901,0.625,0.4545620979743099,High Q / Low Pop (Oportunidad),2006-05-11 21:30:30,2021-06-12 16:23:47
Ukl4TXKmgmljFn7JpK1LZw,Varallo Brothers Bakery,"Food, Bakeries",4.5,99,4.311111111111111,90,0.5312013760921179,0.875,0.3437986239078821,High Q / Low Pop (Oportunidad),2008-01-25 23:13:09,2021-07-13 23:11:32
Uky0DD3LU4C7eyNDhpmOXg,Day By Day,"Restaurants, Event Planning & Services, Food Delivery Services, Sandwiches, Desserts, Caterers, Breakfast & Brunch, Food, Bakeries, American (Traditional), American (New)",4.0,642,3.794453507340946,613,0.10444620535309002,0.75,0.64555379464691,High Q / High Pop,2008-04-12 03:06:30,2021-09-21 17:00:46
UlQDf4jrww_L5b-AYnLO6g,The Gaslight,"American (New), Bars, Cocktail Bars, Sandwiches, Breakfast & Brunch, Nightlife, Gastropubs, Restaurants",3.5,270,3.267543859649123,228,0.1195471463557296,0.625,0.5054528536442704,High Q / High Pop,2014-02-02 00:39:03,2020-02-19 15:20:16
UlSJow4H5WF-HHkBW9aXxg,Cuba!,"Restaurants, Cuban",3.0,21,2.8181818181818183,22,0.4017156822202186,0.5,0.0982843177797814,High Q / Low Pop (Oportunidad),2008-05-31 21:29:35,2011-03-12 18:48:58
UlckmYD4vBcd2GBI5FXy0w,I Tea,"Chinese, Ice Cream & Frozen Yogurt, Tea Rooms, Japanese, Food, Restaurants",4.0,163,4.197080291970803,137,0.3259868724269452,0.75,0.4240131275730548,High Q / Low Pop (Oportunidad),2013-07-21 14:59:44,2021-12-29 18:11:28
UmtGDYiva0bukKDWLQRdaQ,Philadelphia Parking Authority,"Parking, Automotive",1.5,37,1.875,24,-0.06190583625932361,0.125,0.1869058362593236,Low Q / Low Pop,2013-04-07 13:20:21,2021-10-03 21:48:20
Un6UO11mgLC6oRgozaJAKw,Chipotle Mexican Grill,"Fast Food, Restaurants, Mexican",2.0,82,2.30188679245283,53,-0.06358546809877974,0.25,0.31358546809877974,Low Q / Low Pop,2015-01-05 06:28:41,2021-09-28 19:52:12
Unw031KzD4WIWWKve0-Jxw,Julio's Mufflers,"Auto Parts & Supplies, Auto Repair, Automotive",3.5,14,3.230769230769231,13,0.5888174950585466,0.625,0.03618250494145335,High Q / Low Pop (Oportunidad),2013-06-18 16:05:35,2021-10-16 21:22:14
UocjABfzi0iR671BQhsuSg,Wang House,"Restaurants, Chinese",4.0,26,3.92,25,0.6185084718665912,0.75,0.13149152813340878,High Q / Low Pop (Oportunidad),2012-09-30 02:44:27,2019-08-23 17:28:29
UpmQ5hH-MDE2XLDBVqUFXA,The Manhattan Room,"Nightlife, Arts & Entertainment, Music Venues, Restaurants, Diners",3.0,26,3.2222222222222223,27,0.3685084718665912,0.5,0.13149152813340878,High Q / Low Pop (Oportunidad),2006-08-31 13:57:08,2010-10-17 13:48:20
UrQcudvqxfozaFCwiCE-JQ,Brick American Eatery,"Food, Restaurants, American (New)",3.0,214,3.108108108108108,185,0.03208152670539294,0.5,0.46791847329460706,High Q / Low Pop (Oportunidad),2012-02-21 00:29:23,2014-12-06 19:29:45
UrWsPqcJFlf5sGVRZzsuYw,Dunkin',"Donuts, Coffee & Tea, Restaurants, Food",1.5,12,1.8571428571428572,7,0.11202115454886277,0.125,0.012978845451137224,Low Q / Low Pop,2014-11-07 05:18:45,2021-12-03 01:52:50
UrYj-HI2I61BK_nsPEa_QQ,Starbucks,"Coffee & Tea, Food",3.5,50,3.4716981132075473,53,0.39038352579923996,0.625,0.23461647420076,High Q / Low Pop (Oportunidad),2010-07-17 14:36:32,2021-10-27 13:49:39
UrzVmRtI0MBO2sQC_WdD4A,Schuylkill Expressway,"Landmarks & Historical Buildings, Home Services, Public Services & Government, Real Estate",1.5,28,1.4827586206896552,29,-0.018078528081053924,0.125,0.14307852808105392,Low Q / Low Pop,2010-04-08 18:11:02,2019-11-18 16:22:09
UsS0kw-8FV4iBbohrP4v7g,Urban Exchange Project,"Shopping, Thrift Stores",4.5,19,4.235294117647059,17,0.7921701330946912,0.875,0.08282986690530883,High Q / Low Pop (Oportunidad),2016-02-11 18:56:49,2021-12-29 04:44:17
UsS9c7XnxwYFI8hVMDdiYw,Meineke Car Care Center,"Tires, Oil Change Stations, Automotive, Auto Repair",3.5,15,3.0,8,0.5783526380361446,0.625,0.04664736196385548,High Q / Low Pop (Oportunidad),2017-07-28 14:15:13,2021-12-30 22:21:02
UtWJ6ULL3Pw9B9LXw4uSNQ,One Liberty Observation Deck,"Local Flavor, Venues & Event Spaces, Event Planning & Services, Public Services & Government, Landmarks & Historical Buildings, Tours, Hotels & Travel, Arts & Entertainment, Observatories",4.0,160,3.9802631578947367,152,0.32898047755688925,0.75,0.42101952244311075,High Q / Low Pop (Oportunidad),2015-11-29 23:54:21,2021-12-13 16:17:52
Utc1KFuFQ-wwLiUTj5FvmA,Domino's Pizza,"Sandwiches, Pizza, Restaurants, Chicken Wings",2.0,26,2.375,16,0.11850847186659122,0.25,0.13149152813340878,Low Q / Low Pop,2011-10-21 17:09:41,2021-07-31 05:09:00
UtfuLzO7c2N0m8oogeu_SQ,Philadelphia Training Academy,"Gun/Rifle Ranges, Specialty Schools, Education, Active Life",4.0,112,4.012345679012346,81,0.3863839084846807,0.75,0.3636160915153193,High Q / Low Pop (Oportunidad),2007-11-30 15:56:06,2021-06-30 13:42:41
UtibXZzwJekiDzwys4I19A,Naked Lunch,"Restaurants, Organic Stores, Food, Vegan, Grocery, Juice Bars & Smoothies, Vegetarian, Salad, Sandwiches",3.5,19,3.388888888888889,18,0.5421701330946912,0.625,0.08282986690530883,High Q / Low Pop (Oportunidad),2017-09-07 16:51:26,2020-02-13 18:50:28
UtoDS1N5MV20A1F2MxH8Ug,Quest Diagnostics,"Health & Medical, Laboratory Testing, Diagnostic Services",2.0,22,2.4375,16,0.1445078731242222,0.25,0.1054921268757778,Low Q / Low Pop,2008-08-05 19:43:46,2021-03-03 18:05:06
Uu0r8fPGNewvhBpZkacLuQ,Iannello Bros Sunoco,"Gas Stations, Automotive",3.5,13,4.428571428571429,7,0.6000046205604913,0.625,0.024995379439508726,High Q / Low Pop (Oportunidad),2011-03-29 02:40:38,2017-09-28 14:23:39
UujVDCg9VJTxEwwkQhX04w,Joshua's Catering,"Caterers, Party & Event Planning, Wedding Planning, Food, Event Planning & Services",4.5,24,4.6,15,0.7559876281532378,0.875,0.11901237184676218,High Q / Low Pop (Oportunidad),2008-10-13 14:22:46,2021-08-10 21:01:05
UvFzVv2lDDh2BVALgU2a3w,US Post Office,"Public Services & Government, Post Offices, Local Services, Shipping Centers",2.0,41,1.7666666666666666,30,0.04686573046322695,0.25,0.20313426953677305,Low Q / Low Pop,2011-10-12 20:25:25,2021-02-22 17:55:28
Uw8fF9HCUMGrHso0KDxr1w,Youngs Custom Tailor and Cleaners,"Dry Cleaning & Laundry, Sewing & Alterations, Local Services, Laundry Services",2.0,14,1.75,12,0.21381749505854664,0.25,0.03618250494145335,Low Q / Low Pop,2013-04-28 19:12:42,2019-07-28 16:36:15
UwkrmLk--LT65HndB1Odhw,Pennsylvania Academy of Fine Arts,"Shopping, Art Schools, Museums, Specialty Schools, Art Galleries, Arts & Entertainment, Education, Adult Education",4.5,56,4.321428571428571,56,0.622348399673972,0.875,0.252651600326028,High Q / Low Pop (Oportunidad),2007-07-22 23:13:50,2021-10-02 23:04:06
UwrAwU66vh3uBhtQE3tEng,myDoc Urgent Care,"Diagnostic Services, Laboratory Testing, Emergency Rooms, Health & Medical, Hospitals, Medical Centers, Urgent Care",3.0,66,3.0294117647058822,34,0.22113841526264671,0.5,0.2788615847373533,High Q / Low Pop (Oportunidad),2015-11-05 18:06:09,2022-01-16 20:25:45
Ux1CCrhp7mqBJG5ZdmK0EA,Cosimos Pizza Cafe,"Restaurants, Pizza",3.0,68,3.196969696969697,66,0.2163689830269579,0.5,0.2836310169730421,High Q / Low Pop (Oportunidad),2008-04-01 17:10:49,2021-09-07 20:07:21
UxU3C6TbbWdhxAYLN00r9A,Rite Aid,"Food, Convenience Stores, Shopping, Drugstores",2.0,18,2.357142857142857,14,0.1754872897712363,0.25,0.0745127102287637,Low Q / Low Pop,2011-07-08 22:11:38,2018-03-06 15:42:20
UyTx6ci7ATsWco_mE4J8Jw,"Pamcakes, a Philly Cupcakery","Cupcakes, Food, Bakeries",4.0,142,4.083333333333333,132,0.3482048206412573,0.75,0.4017951793587427,High Q / Low Pop (Oportunidad),2010-10-25 01:10:45,2017-11-15 19:20:41
UydC4Zx5N3TZBB1PfzWMMg,Chick-fil-A,"Fast Food, Restaurants, American (Traditional)",3.5,14,3.5384615384615383,13,0.5888174950585466,0.625,0.03618250494145335,High Q / Low Pop (Oportunidad),2007-02-27 02:25:48,2013-07-03 13:17:16
UypZQjkKLWf6thQcEWk5vw,LOFT,"Fashion, Shopping, Accessories, Women's Clothing, Shoe Stores",4.0,16,3.823529411764706,17,0.6935224158965042,0.75,0.05647758410349576,High Q / Low Pop (Oportunidad),2008-03-27 02:36:47,2019-06-15 17:22:39
UzOO6YK3KfEotDGqjZvKzA,"Advanced Plumbing, Heating & Drain Cleaning","Plumbing, Home Services, Contractors, Heating & Air Conditioning/HVAC, Water Heater Installation/Repair",4.5,34,4.4,20,0.701428989588478,0.875,0.17357101041152198,High Q / Low Pop (Oportunidad),2018-07-17 13:29:17,2022-01-15 23:29:20
UzU1N9XSoAUwn4Z8BIcvKw,Anastasi Seafood,"Food, Seafood Markets, Restaurants, Seafood, Specialty Food",4.0,282,3.96,250,0.23752154179594187,0.75,0.5124784582040581,High Q / High Pop,2007-02-12 21:50:42,2022-01-12 15:53:30
Uz_jqUTcRvyJ43semUZulg,The Masonic Library and Museum of Pennsylvania,"Museums, Arts & Entertainment, Souvenir Shops, Shopping",4.0,23,4.142857142857143,21,0.63760687396944,0.75,0.1123931260305599,High Q / Low Pop (Oportunidad),2008-11-14 20:23:46,2020-01-20 14:10:47
UzbNTU2k8A4k0uLrDbRq2w,Clubhouse Sports Lounge,"Restaurants, Active Life, Bars, Escape Games, Nightlife, Sandwiches, Lounges, Sports Bars",3.5,16,3.888888888888889,9,0.5685224158965042,0.625,0.05647758410349576,High Q / Low Pop (Oportunidad),2018-02-05 22:32:15,2018-08-11 23:41:52
V0DE3adlCc6m3t-yTxAg4g,Venice Pizza and Italian Eatery,"Restaurants, Pizza",3.5,19,3.875,16,0.5421701330946912,0.625,0.08282986690530883,High Q / Low Pop (Oportunidad),2014-12-07 02:11:24,2021-12-14 03:38:16
V0SHmvYtXqdv8-AsqshV6w,Smokin Bettys,"Nightlife, Bars, American (New), Barbeque, Restaurants",3.5,796,3.5805142083897157,739,-0.05536880026022184,0.625,0.6803688002602218,High Q / High Pop,2009-06-21 18:58:52,2020-11-07 02:17:37
V2yL1kYLixhHtHtuAcnm6A,"Ryan Offer, MD","Doctors, Health & Medical, Obstetricians & Gynecologists",4.0,16,3.8823529411764706,17,0.6935224158965042,0.75,0.05647758410349576,High Q / Low Pop (Oportunidad),2010-07-12 19:55:49,2020-01-14 14:53:07
V35-Tw8yBCzqu6oERS7fSA,Jules Pizza & Grill,"Cheesesteaks, Pizza, Sandwiches, Restaurants, Chicken Wings, Indian",3.5,14,3.6666666666666665,9,0.5888174950585466,0.625,0.03618250494145335,High Q / Low Pop (Oportunidad),2017-10-08 00:28:25,2019-10-26 00:27:11
V4Dr3ragKHKeUab96miyMA,Mole Poblano Restaurant,"Mexican, Restaurants",4.5,149,4.541984732824427,131,0.4654556120254137,0.875,0.4095443879745863,High Q / Low Pop (Oportunidad),2013-11-06 20:13:36,2022-01-09 02:49:13
V5KiEoH4E86GA2S3RQkf1g,Spice Grill,"Restaurants, Chinese, Asian Fusion",3.5,12,3.5,10,0.6120211545488627,0.625,0.012978845451137224,High Q / Low Pop (Oportunidad),2015-01-16 00:33:30,2020-10-20 19:33:11
V5joRorS5dBNDXD669n6jg,Germantown Garden,"Restaurants, Bars, Breakfast & Brunch, Cocktail Bars, Nightlife, Lounges, American (Traditional)",3.0,146,3.2325581395348837,86,0.09373146092645396,0.5,0.40626853907354604,High Q / Low Pop (Oportunidad),2019-05-29 02:36:54,2021-10-25 00:59:35
V6Om7YZhlRQRU7WfuxHq8Q,Beck's Cajun Cafe,"Restaurants, Cajun/Creole",4.0,485,4.061833688699361,469,0.14983756564150286,0.75,0.6001624343584971,High Q / High Pop,2009-11-14 18:27:30,2021-12-18 20:59:34
V6nHZ__onRImXrX0u5Mu8w,Philomena Santucci's Square Pizza,"Chicken Wings, Pizza, Salad, Italian, Restaurants",3.0,44,3.425,40,0.2856786049612824,0.5,0.2143213950387176,High Q / Low Pop (Oportunidad),2011-02-24 17:25:41,2022-01-02 22:46:24
V7KWP_nQkpSxR3t7bEqrMw,Bartram's Garden,"Parks, Botanical Gardens, Landmarks & Historical Buildings, Arts & Entertainment, Active Life, Public Services & Government",4.5,49,4.458333333333333,48,0.6435945021226779,0.875,0.2314054978773221,High Q / Low Pop (Oportunidad),2008-09-10 00:43:50,2021-10-25 15:10:37
V7xcLU1vsRTQHcPkZwHr2g,Muntin Modern Asian Cuisine,"Asian Fusion, Restaurants",4.5,13,4.3076923076923075,13,0.8500046205604913,0.875,0.024995379439508726,High Q / Low Pop (Oportunidad),2010-05-29 19:16:42,2015-05-12 22:26:06
V8CiwDpGxTrtO10QZnr-Ow,Puddin's Cake Corner,"Food, Bakeries, Custom Cakes, Cupcakes, Coffee & Tea",4.0,23,4.466666666666667,15,0.63760687396944,0.75,0.1123931260305599,High Q / Low Pop (Oportunidad),2016-03-22 11:35:58,2019-06-14 19:20:00
V8we7-uCa-SouadZmZ9Ieg,The Cheesecake Factory,"Restaurants, Salad, American (Traditional), American (New), Seafood, Food, Desserts",3.0,381,2.893835616438356,292,-0.06111889712919549,0.5,0.5611188971291955,High Q / High Pop,2015-06-23 16:18:32,2022-01-09 02:26:10
V9ajbgVgiZfR0mD-ZRerDw,Milkhouse,"Food, American (New), Restaurants, Ice Cream & Frozen Yogurt",2.5,40,2.966666666666667,30,0.17577312448806498,0.375,0.19922687551193502,Low Q / Low Pop,2016-10-19 20:23:16,2020-01-27 13:58:08
VBJenKqcBasewkS7PoLOWA,Taco Bell,"Mexican, Tacos, Fast Food, Restaurants",1.5,15,1.3333333333333333,3,0.07835263803614452,0.125,0.04664736196385548,Low Q / Low Pop,2020-05-05 23:45:57,2021-06-30 01:59:38
VBONwHcqkxYTHfxmdKGhkw,Keating's Rope & Anchor,"Seafood, Bars, Nightlife, American (Traditional), Restaurants",3.0,73,3.152542372881356,59,0.20502526745436517,0.5,0.29497473254563483,High Q / Low Pop (Oportunidad),2016-07-04 04:19:35,2021-07-18 15:01:52
VC7VTddnZmY6RQoLQd_49A,La Locanda Del Ghiottone,"Restaurants, Italian",4.0,278,3.8448275862068964,232,0.23982975167040865,0.75,0.5101702483295913,High Q / High Pop,2007-06-27 16:54:48,2021-05-28 01:23:49
VCTI7doVpU094lugVBP_DA,Boston Market,"Caterers, Comfort Food, American (Traditional), Event Planning & Services, Restaurants, Chicken Shop, Sandwiches",3.5,27,3.625,24,0.48761149452993136,0.625,0.13738850547006862,High Q / Low Pop (Oportunidad),2007-03-23 17:47:31,2021-03-14 01:19:54
VCfg-PNSNzsxoPp24FB8pA,The Salvation Army Family Store & Donation Center,"Health & Medical, Thrift Stores, Local Services, Donation Center, Shopping, Fashion, Rehabilitation Center",3.5,40,3.5789473684210527,38,0.425773124488065,0.625,0.19922687551193502,High Q / Low Pop (Oportunidad),2009-04-14 17:56:35,2022-01-13 04:33:24
VCkSUsdL5P0p16DAPxVROA,NY Bagel & Deli Shop,"Bagels, Food, Breakfast & Brunch, Coffee & Tea, Restaurants, Burgers, Delis",4.0,31,4.0,25,0.5909595120055846,0.75,0.1590404879944154,High Q / Low Pop (Oportunidad),2019-04-11 20:09:30,2022-01-07 20:56:23
VD4Rdyj0tauBckrTYgIcpQ,The Concourse at Comcast Center,"Restaurants, Food, Shopping Centers, Shopping",3.0,48,3.1041666666666665,48,0.27187035102371826,0.5,0.22812964897628177,High Q / Low Pop (Oportunidad),2008-06-18 02:45:47,2019-12-30 04:51:58
VD4pv9eECArtQd2ThgW1OQ,Bellagala,"Wedding Planning, Photographers, DJs, Event Planning & Services",2.0,32,2.3043478260869565,23,0.08596991815351424,0.25,0.16403008184648576,Low Q / Low Pop,2012-10-10 20:14:08,2019-05-24 00:39:09
VDIcgTQVzOdd4fucVE4sZw,Jefferson Urgent Care - Smylie Times - Jefferson Health 19,"Health & Medical, Medical Centers, Urgent Care",3.0,14,2.4,10,0.46381749505854664,0.5,0.03618250494145335,High Q / Low Pop (Oportunidad),2016-11-08 16:44:50,2021-09-21 14:21:15
VDJrE9enDtjbzhr6vCRI1Q,Lithe Method,"Fitness & Instruction, Active Life, Barre Classes, Gyms",4.5,19,4.5,16,0.7921701330946912,0.875,0.08282986690530883,High Q / Low Pop (Oportunidad),2011-06-10 19:46:15,2016-09-02 20:17:37
VEJKp3OEePyqnez_GrmamQ,Omega Pizza & Restaurant,"Pizza, Restaurants",3.0,44,3.2,40,0.2856786049612824,0.5,0.2143213950387176,High Q / Low Pop (Oportunidad),2007-02-23 01:27:28,2016-11-18 00:58:29
VENNs0SdMEh0JihNsgu0_w,Brooklyn Industries,"Men's Clothing, Women's Clothing, Fashion, Shopping",3.5,12,3.9,10,0.6120211545488627,0.625,0.012978845451137224,High Q / Low Pop (Oportunidad),2010-02-03 21:28:00,2012-02-14 18:33:03
VEoqI5nI1lj56SVUvhufuA,The Philly Pack,"Local Services, Shopping, Pet Services, Pet Training, Pet Stores, Pets, Dog Walkers",5.0,27,5.0,23,0.8626114945299314,1.0,0.13738850547006862,High Q / Low Pop (Oportunidad),2008-12-15 03:54:30,2018-03-06 01:11:17
VEsI9_aDFzIrk8wh0QCOAw,Hilton Philadelphia City Avenue,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels",2.5,126,2.5130434782608697,115,-0.00755497662984389,0.375,0.3825549766298439,Low Q / Low Pop,2007-12-28 20:49:05,2021-11-29 00:07:23
VEsJqjwNm5jb6xN8BGTn5Q,Two Street Pizza,"Restaurants, Pizza",3.0,13,2.8,10,0.47500462056049125,0.5,0.024995379439508726,High Q / Low Pop (Oportunidad),2008-07-17 03:44:51,2015-11-06 18:33:13
VF-2iy72uC28Bk2zLdnLMA,Tutti Frutti Frozen Yogurt,"Ice Cream & Frozen Yogurt, Food, Bakeries, Professional Services",4.0,64,4.142857142857143,63,0.4760523975462897,0.75,0.2739476024537103,High Q / Low Pop (Oportunidad),2010-07-08 20:01:59,2012-01-15 05:09:22
VF-xxQsEeWYwdqiGVC7L0Q,Penn Cafe & Pizzeria,"Pizza, Food, Cafes, Restaurants",3.5,46,3.4857142857142858,35,0.4036275373038365,0.625,0.22137246269616354,High Q / Low Pop (Oportunidad),2012-11-24 22:32:15,2020-07-15 23:45:57
VFHtIupt28TC5IX5vK3siA,Boutique Nail Cafe,"Waxing, Hair Salons, Hair Removal, Beauty & Spas, Nail Salons",4.0,197,4.122699386503068,163,0.2954379020256901,0.75,0.4545620979743099,High Q / Low Pop (Oportunidad),2009-05-12 13:27:36,2021-12-07 07:52:19
VFI97zWd0bmO5uf-k-K5IQ,Famous Daves,"Restaurants, Caterers, Barbeque, Event Planning & Services",3.0,15,2.7857142857142856,14,0.4533526380361445,0.5,0.04664736196385548,High Q / Low Pop (Oportunidad),2010-12-07 03:49:22,2013-01-12 14:04:18
VFV5wnidsMAqBufRjQN5Vw,Seasons Flowers,"Flowers & Gifts, Florists, Shopping",4.0,18,4.0,14,0.6754872897712363,0.75,0.0745127102287637,High Q / Low Pop (Oportunidad),2011-08-06 17:13:21,2021-04-01 21:37:52
VG1RKFwh_F8KX38Idnsy8g,Liberty Pizza and Grill,"Pizza, Seafood, Breakfast & Brunch, Restaurants",2.5,25,3.1578947368421053,19,0.24962802851830287,0.375,0.12537197148169713,Low Q / Low Pop,2012-12-06 15:07:59,2019-02-09 21:11:13
VG4yVFNX7B-iONzZlLd-Fw,Izakaya By Yanaga,"Sushi Bars, Restaurants",4.0,18,4.066666666666666,15,0.6754872897712363,0.75,0.0745127102287637,High Q / Low Pop (Oportunidad),2021-09-05 12:57:50,2021-12-31 16:29:04
VG54JsBaDIbXU29HI9jiXw,Mi 'N Tea,"Vietnamese, Bubble Tea, Food, Sandwiches, Restaurants",4.5,118,4.673469387755102,98,0.5029950203291713,0.875,0.3720049796708287,High Q / Low Pop (Oportunidad),2020-04-20 19:14:16,2022-01-13 15:28:49
VG90jWMhlapW4gfO63jtHA,Delilah's At The Terminal,"Restaurants, Food, Barbeque, Soul Food, Ethnic Food, Specialty Food",3.0,105,2.9902912621359223,103,0.14675313058508066,0.5,0.35324686941491934,High Q / Low Pop (Oportunidad),2006-07-24 14:57:05,2012-07-08 12:02:54
VG9Uz8YL8_-DdAY6nB_m6A,$155 Flat Rate Hauling Trash Removal,"Local Services, Junk Removal & Hauling",5.0,23,5.0,16,0.88760687396944,1.0,0.1123931260305599,High Q / Low Pop (Oportunidad),2020-09-10 02:24:25,2021-10-08 16:42:53
VGnkape316lXK3X3zZ4gMQ,Toppers Spa/Salon - Philadelphia,"Hair Salons, Nail Salons, Massage, Beauty & Spas, Day Spas",3.0,40,2.9565217391304346,23,0.300773124488065,0.5,0.19922687551193502,High Q / Low Pop (Oportunidad),2017-12-28 16:31:30,2020-02-26 19:01:30
VGrXV1lgO8skquXUyeWgig,HelloTech,"TV Mounting, Shopping, Home Services, Home Theatre Installation, IT Services & Computer Repair, Local Services, Computers",4.0,41,3.739130434782609,23,0.546865730463227,0.75,0.20313426953677305,High Q / Low Pop (Oportunidad),2015-06-05 17:30:34,2021-09-18 01:58:34
VH-ctR1v5d1sJy2Yk8yrjA,Great Deal Deli,"Delis, Restaurants, Food, Caterers, Grocery, Mediterranean, Event Planning & Services",4.0,13,3.4285714285714284,7,0.7250046205604913,0.75,0.024995379439508726,High Q / Low Pop (Oportunidad),2018-09-03 02:13:04,2019-07-21 15:23:03
